Customer ID,Preferred Payment Method,Total Spent,Accessory Spent
2166,Cash,2887.51,77.95
2169,Paypal,2373.57,74.49
2170,Debit Card,1976.24,97.65
2171,Paypal,791.19,28.2
2177,Paypal,6329.26,60.69
2178,Cash,6758.64,97.88
2180,Paypal,4701.85,197.39
2181,Credit Card,13153.960000000001,123.77000000000001
2182,Paypal,124.5,99.9
2183,Paypal,7911.9,71.0
2184,Credit Card,2319.8,43.42
2185,Paypal,2380.0,51.239999999999995
2186,Cash,207.5,0.0
2187,Credit Card,2223.27,5.36
2189,Paypal,1976.24,91.61
2190,Cash,927.92,44.52
2191,Debit Card,6758.64,0.0
2192,Credit Card,8301.07,117.78
2193,Debit Card,4018.2,96.80000000000001
2195,Credit Card,247.03,66.89
2196,Debit Card,4639.6,52.25
2198,Debit Card,7911.9,47.23
2199,Paypal,62.25,84.53
2200,Credit Card,7388.78,80.27000000000001
2201,Paypal,6758.64,50.33
2203,Paypal,5913.81,81.99
2204,Credit Card,629.96,119.5
2205,Cash,4163.450000000001,52.419999999999995
2206,Cash,3379.32,101.01
2209,Debit Card,6329.52,36.1
2211,Paypal,2620.6000000000004,8.87
2212,Credit Card,2223.27,29.259999999999998
2213,Cash,2319.8,0.0
2215,Debit Card,6620.02,102.32
2216,Debit Card,5470.99,0.0
2220,Paypal,4951.15,144.14
2221,Cash,4224.15,81.63
2223,Paypal,11398.240000000002,62.29
2224,Cash,8448.3,27.46
2225,Credit Card,7911.9,81.22
2226,Credit Card,3955.95,42.84
2227,Debit Card,1959.59,0.0
2229,Cash,1235.15,36.71
2230,Debit Card,2373.57,6.77
2231,Paypal,8896.35,226.24
2232,Paypal,6329.52,33.83
2234,Cash,5602.59,92.49
2235,Debit Card,11595.43,111.69
2236,Debit Card,4059.7,39.72
2238,Credit Card,14921.18,97.87
2240,Credit Card,6758.64,0.0
2241,Paypal,741.09,0.0
2242,Paypal,1235.15,0.0
2243,Credit Card,3315.13,55.26
2244,Credit Card,8810.37,101.62
2245,Paypal,4369.4,147.61
2246,Debit Card,1482.18,68.66
2248,Cash,463.96,58.18
2249,Debit Card,3311.59,5.9
2252,Credit Card,3988.81,126.38000000000001
2253,Cash,6966.14,112.45
2254,Cash,7148.960000000001,133.97
2256,Credit Card,83.0,67.27
2258,Paypal,4224.15,100.46
2259,Debit Card,9250.01,75.72999999999999
2260,Cash,8727.8,243.36
2262,Paypal,1235.15,23.6
2264,Paypal,2470.3,33.18
2267,Paypal,7292.259999999999,182.8
2270,Debit Card,2470.3,39.18
2272,Debit Card,1946.14,65.16
2273,Paypal,124.5,0.0
2275,Credit Card,2520.4,57.9
2276,Credit Card,1855.84,58.83
2277,Cash,3247.72,31.29
2279,Paypal,6279.42,65.46
2280,Debit Card,186.75,10.99
2281,Cash,5193.48,23.83
2282,Cash,741.09,47.51
2283,Credit Card,9459.31,122.32000000000001
2284,Debit Card,1484.15,125.47999999999999
2285,Cash,2534.49,0.0
2286,Cash,8384.11,140.89999999999998
2287,Debit Card,207.5,33.44
2288,Debit Card,6758.64,98.83
2289,Debit Card,4747.14,0.0
2290,Debit Card,1729.21,32.29
2291,Credit Card,6370.67,91.39
2292,Cash,4646.9400000000005,136.02
2293,Credit Card,5913.8099999999995,158.53
2295,Paypal,2319.8,27.56
2297,Cash,1689.66,0.0
2300,Cash,6412.48,72.28
2301,Credit Card,2373.57,54.38
2303,Paypal,13444.130000000001,241.32
2305,Paypal,12508.74,136.14000000000001
2306,Credit Card,41.5,0.0
2307,Cash,844.83,57.01
2308,Cash,1689.66,42.38
2310,Cash,6121.780000000001,56.11
2311,Debit Card,5442.75,104.7
2313,Cash,4994.17,42.52
2315,Debit Card,2373.57,85.08
2316,Paypal,228.25,48.3
2317,Paypal,803.34,136.51
2319,Debit Card,145.25,51.41
2320,Credit Card,11623.58,31.05
2321,Paypal,6121.780000000001,132.79999999999998
2323,Debit Card,3458.42,84.22999999999999
2324,Debit Card,2539.57,0.0
2325,Debit Card,5913.8099999999995,96.32
2326,Debit Card,1482.18,48.89
2327,Paypal,2539.57,0.0
2329,Cash,5600.58,14.49
2330,Paypal,4639.6,190.5
2331,Paypal,207.5,183.61
2333,Paypal,3164.63,34.07
2334,Cash,4747.14,0.0
2336,Paypal,1391.88,45.89
2337,Paypal,3379.32,57.31
2338,Cash,83.0,79.99
2339,Debit Card,791.19,0.0
2341,Cash,15823.8,39.8
2342,Debit Card,741.09,99.87
2343,Credit Card,3247.72,36.22
2344,Paypal,3164.76,0.0
2345,Credit Card,4747.14,121.42
2347,Debit Card,5223.96,10.14
2348,Cash,907.08,94.76
2349,Cash,247.03,23.92
2350,Paypal,927.92,10.89
2351,Paypal,2319.8,40.78
2353,Paypal,11296.35,69.05
2354,Paypal,1976.24,26.65
2355,Paypal,2100.74,50.16
2356,Debit Card,9343.98,38.2
2358,Cash,7120.71,40.37
2359,Cash,1855.84,92.34
2360,Debit Card,3955.95,0.0
2362,Cash,4937.38,139.31
2365,Paypal,5699.120000000001,127.36
2366,Cash,844.83,0.0
2368,Debit Card,5318.25,45.6
2369,Cash,186.75,68.53
2370,Debit Card,11481.33,124.10000000000001
2372,Debit Card,4681.1,21.69
2373,Credit Card,5538.33,68.17
2374,Cash,494.06,0.0
2375,Debit Card,1235.15,13.4
2379,Paypal,8448.3,66.73
2383,Debit Card,2347.77,153.1
2385,Paypal,5133.660000000001,26.74
2386,Credit Card,4556.64,83.88
2388,Debit Card,2534.49,48.03
2389,Cash,9230.9,58.25
2394,Cash,3164.76,93.82
2396,Cash,3783.32,59.41
2398,Paypal,10285.47,148.22
2401,Paypal,988.12,0.0
2402,Debit Card,9410.8,87.78999999999999
2403,Paypal,2553.3,49.0
2404,Cash,13932.990000000002,137.53
2408,Credit Card,4747.14,0.0
2409,Credit Card,207.5,65.94
2410,Credit Card,186.75,45.32
2411,Paypal,1391.88,57.33
2413,Paypal,1834.91,49.69
2414,Debit Card,9848.59,172.54
2416,Debit Card,844.83,67.97
2417,Paypal,2306.27,207.58
2418,Paypal,6225.06,89.2
2420,Cash,15905.689999999999,102.39
2421,Credit Card,1689.68,17.66
2422,Cash,8593.55,80.66
2423,Cash,7120.71,75.68
2424,Paypal,6329.52,45.41
2425,Debit Card,1308.79,67.1
2426,Paypal,463.96,16.62
2427,Debit Card,1772.66,36.78
2429,Debit Card,13088.16,117.94
2430,Debit Card,3247.72,62.94
2431,Cash,5538.33,51.49
2432,Cash,927.92,0.0
2433,Debit Card,1391.88,35.55
2436,Credit Card,7603.47,16.73
2438,Credit Card,1729.21,8.89
2439,Cash,7603.47,99.54
2441,Cash,844.83,81.04
2442,Paypal,8916.86,239.81
2443,Paypal,1689.66,6.34
2444,Debit Card,5953.36,120.63
2445,Debit Card,7603.47,123.19
2447,Debit Card,26616.13,357.75
2449,Debit Card,4175.64,35.54
2451,Debit Card,1731.16,93.03
2452,Cash,6398.91,94.50999999999999
2453,Credit Card,3400.07,78.65
2457,Debit Card,3711.68,63.29
2458,Credit Card,9293.13,96.98
2460,Cash,83.0,61.85
2461,Credit Card,9167.050000000001,193.25
2462,Cash,8131.59,25.92
2463,Debit Card,1482.18,42.59
2464,Paypal,7727.97,5.12
2469,Credit Card,145.25,75.19
2472,Cash,7911.9,88.26
2473,Credit Card,12487.25,116.7
2474,Cash,11668.52,43.23
2476,Credit Card,8351.28,93.43
2477,Paypal,6329.52,0.0
2479,Debit Card,3247.72,29.62
2480,Cash,791.19,27.79
2481,Debit Card,7911.9,50.48
2482,Paypal,413.03,152.0
2483,Credit Card,1582.38,0.0
2484,Paypal,6544.08,91.08
2486,Cash,2470.3,171.73000000000002
2487,Paypal,4914.72,87.61
2488,Paypal,2534.49,58.58
2489,Paypal,8048.63,133.8
2491,Paypal,7120.71,33.26
2492,Paypal,2534.49,0.0
2494,Debit Card,2319.8,29.2
2496,Paypal,1699.1100000000001,106.5
2497,Paypal,16961.54,181.49
2498,Debit Card,124.5,62.1
2499,Cash,1391.88,27.42
2500,Paypal,6576.55,80.07
2501,Paypal,20007.72,194.39
2503,Cash,1976.24,73.43
2504,Debit Card,207.5,0.0
2505,Cash,3955.95,106.53
2506,Debit Card,2223.27,25.67
2507,Cash,5440.889999999999,133.37
2513,Cash,8917.65,109.57
2514,Debit Card,6758.64,30.58
2515,Cash,11623.58,92.95
2516,Cash,4639.6,87.93
2518,Debit Card,1482.18,0.0
2522,Cash,8869.92,57.7
2523,Debit Card,844.83,53.66
2524,Paypal,15681.55,87.13000000000001
2525,Paypal,8344.56,82.73
2526,Debit Card,6557.77,81.17
2527,Debit Card,62.25,35.16
2528,Cash,3711.68,75.96
2529,Debit Card,463.96,0.0
2530,Credit Card,124.5,30.1
2531,Credit Card,62.25,101.4
2532,Debit Card,2485.8,132.72
2533,Paypal,791.19,39.49
2534,Credit Card,1112.62,71.29
2535,Debit Card,8018.92,77.78999999999999
2537,Cash,4175.64,0.0
2538,Credit Card,6800.14,78.17
2539,Cash,20.75,49.16
2540,Debit Card,7564.67,78.49
2542,Cash,988.12,28.18
2543,Credit Card,2783.76,98.68
2544,Cash,844.83,62.64
2546,Debit Card,4747.14,84.18
2547,Credit Card,17329.53,187.54
2549,Credit Card,7603.47,52.39
2550,Paypal,10671.57,68.22
2551,Paypal,83.0,40.26
2552,Paypal,2783.76,40.18
2553,Paypal,11344.86,179.69
2555,Paypal,4997.71,126.41
2556,Debit Card,26098.4,230.66
2558,Paypal,2689.28,156.95
2560,Paypal,3007.82,87.21
2561,Cash,5567.52,47.77
2562,Paypal,249.0,0.0
2563,Credit Card,1729.21,72.52
2565,Credit Card,124.5,0.0
2567,Cash,7367.74,138.19
2568,Paypal,3479.17,313.74
2569,Paypal,249.0,0.0
2570,Debit Card,741.09,77.3
2571,Paypal,4224.15,0.0
2572,Paypal,2908.17,177.14000000000001
2573,Cash,103.75,0.0
2574,Credit Card,103.75,48.87
2576,Cash,6474.77,73.21000000000001
2577,Debit Card,1235.15,37.42
2578,Paypal,1482.18,38.88
2579,Paypal,2223.27,50.2
2580,Credit Card,1235.15,22.85
2587,Paypal,5891.32,236.0
2588,Credit Card,927.92,33.61
2589,Cash,11296.35,102.95
2590,Debit Card,2783.76,97.06
2591,Debit Card,1380.4,95.63
2593,Credit Card,5316.009999999999,95.65
2594,Credit Card,791.19,56.07
2597,Credit Card,3218.4,49.81
2598,Credit Card,20.75,36.83
2602,Credit Card,2470.3,0.0
2603,Paypal,597.81,141.20999999999998
2604,Debit Card,958.02,34.05
2605,Debit Card,207.5,128.57
2607,Cash,6645.9400000000005,216.14
2610,Paypal,3368.12,25.44
2611,Cash,3711.68,0.0
2613,Paypal,103.75,18.49
2614,Debit Card,5068.98,0.0
2615,Cash,11167.87,78.85
2619,Debit Card,844.83,0.0
2621,Paypal,4747.14,0.0
2624,Credit Card,3282.2400000000002,143.64
2625,Paypal,1855.84,10.96
2626,Cash,8448.3,28.43
2627,Paypal,988.12,44.84
2628,Paypal,4747.14,7.65
2629,Credit Card,3545.5,125.61
2632,Paypal,5538.33,65.96
2633,Debit Card,2825.26,155.64
2636,Paypal,9148.09,145.31
2637,Credit Card,6454.02,51.96
2639,Cash,62.25,71.21
2640,Cash,2470.3,36.2
2641,Credit Card,124.5,73.95
2643,Paypal,1235.15,52.42
2644,Credit Card,1052.33,55.86
2645,Cash,463.96,101.53
2649,Paypal,124.5,0.0
2650,Debit Card,9641.11,76.54
2651,Debit Card,2017.74,85.47
2653,Credit Card,41.5,47.77
2654,Cash,20.75,40.75
2656,Debit Card,4175.64,51.01
2657,Paypal,6329.52,23.03
2658,Cash,3955.95,25.16
2659,Debit Card,5904.85,78.16
2661,Credit Card,3393.01,188.54
2662,Credit Card,6072.9800000000005,255.57999999999998
2663,Debit Card,13450.23,64.11
2664,Debit Card,10553.67,74.39
2665,Credit Card,3309.97,28.78
2666,Credit Card,5408.55,24.589999999999996
2671,Cash,8656.54,79.00999999999999
2672,Cash,20.75,0.0
2674,Cash,1603.13,108.36
2677,Credit Card,7603.47,57.14
2680,Cash,2373.57,112.97
2681,Debit Card,5068.98,82.8
2684,Credit Card,6959.400000000001,184.67000000000002
2685,Paypal,5538.33,22.16
2686,Paypal,1729.21,59.3
2687,Debit Card,5068.9800000000005,78.87
2688,Paypal,332.0,94.83
2689,Debit Card,3247.72,35.26
2690,Debit Card,10832.39,173.7
2692,Cash,186.75,0.0
2695,Paypal,1582.38,0.0
2696,Paypal,207.5,35.83
2697,Paypal,2373.57,66.48
2699,Cash,124.5,31.56
2702,Cash,247.03,0.0
2705,Paypal,1770.71,45.55
2707,Credit Card,4224.15,66.96
2708,Paypal,4224.15,30.49
2709,Debit Card,207.5,65.39
2710,Paypal,2470.3,36.39
2711,Debit Card,10795.23,245.73000000000002
2712,Cash,2373.57,57.13
2713,Credit Card,1976.24,0.0
2716,Paypal,2904.16,82.39
2718,Debit Card,1689.66,74.8
2719,Credit Card,844.83,0.0
2720,Credit Card,20.75,44.16
2721,Credit Card,166.0,28.8
2722,Credit Card,1855.8400000000001,79.48
2724,Cash,494.06,67.93
2726,Cash,2470.3,44.36
2727,Debit Card,6329.52,0.0
2728,Credit Card,2717.33,31.95
2730,Paypal,2223.27,0.0
2731,Debit Card,1812.21,52.26
2732,Debit Card,14258.37,145.54
2734,Paypal,2783.76,82.31
2735,Cash,1689.66,20.56
2736,Credit Card,8448.3,82.92
2738,Cash,2470.3,7.91
2739,Debit Card,6329.52,64.57
2740,Debit Card,988.12,32.82
2741,Debit Card,166.0,0.0
2742,Paypal,1729.21,0.0
2745,Cash,4018.9100000000003,45.08
2746,Credit Card,6758.64,43.51
2748,Cash,7603.47,69.03
2749,Debit Card,4830.1,94.11
2750,Cash,10929.91,196.06
2751,Debit Card,8971.29,172.05
2753,Credit Card,1729.21,16.55
2755,Debit Card,6537.02,5.58
2756,Credit Card,3164.76,20.41
2759,Debit Card,186.75,75.65
2761,Paypal,1582.38,0.0
2762,Cash,10446.39,93.38999999999999
2764,Debit Card,1537.13,56.64
2765,Debit Card,3379.32,74.74
2766,Credit Card,124.5,62.6
2767,Cash,1689.68,112.94999999999999
2770,Debit Card,14885.1,38.87
2773,Credit Card,10387.23,55.58
2776,Debit Card,2532.55,106.41
2778,Credit Card,5588.31,19.36
2781,Cash,6758.64,0.0
2782,Cash,83.0,45.89
2783,Credit Card,3955.95,13.44
2784,Cash,2470.3,20.64
2785,Paypal,9121.66,41.330000000000005
2786,Paypal,3239.1600000000003,184.09
2787,Credit Card,463.96,64.74
2789,Paypal,5243.96,147.65
2791,Credit Card,124.5,37.89
2792,Paypal,4556.64,37.41
2795,Paypal,2767.4300000000003,100.84
2796,Credit Card,1391.88,65.03
2797,Paypal,7804.360000000001,43.71
2800,Credit Card,11398.240000000002,119.24
2801,Paypal,4175.64,0.0
2802,Cash,1876.41,80.50999999999999
2803,Debit Card,6329.52,58.12
2805,Debit Card,1976.24,0.0
2806,Paypal,3554.9500000000003,150.26
2807,Debit Card,62.25,23.28
2808,Paypal,207.5,29.11
2810,Paypal,247.03,127.17
2811,Debit Card,166.0,33.82
2813,Debit Card,5913.81,48.6
2814,Paypal,10660.95,66.94
2815,Paypal,247.03,109.56
2816,Debit Card,1749.96,110.33
2817,Cash,7367.74,83.65
2819,Debit Card,2373.57,0.0
2821,Debit Card,4279.39,126.16
2822,Paypal,3330.76,117.73
2825,Paypal,1482.18,76.66
2826,Credit Card,6057.099999999999,30.61
2827,Cash,5913.81,76.51
2828,Cash,247.03,94.96
2829,Debit Card,5538.33,37.7
2831,Paypal,3247.72,0.0
2836,Paypal,2319.8,0.0
2837,Debit Card,494.06,65.66
2838,Credit Card,3379.32,73.93
2839,Debit Card,186.75,53.86
2840,Cash,5662.83,99.45
2841,Credit Card,4847.1,114.1
2842,Debit Card,20.75,71.19
2846,Paypal,4300.14,73.4
2847,Debit Card,6279.42,0.0
2848,Debit Card,10316.84,270.09000000000003
2849,Debit Card,5538.33,44.03
2850,Paypal,3574.9500000000003,75.89
2851,Cash,494.06,0.0
2852,Credit Card,12665.47,107.96000000000001
2855,Debit Card,8138.06,29.59
2856,Debit Card,12296.970000000001,42.79
2857,Paypal,41.5,0.0
2859,Cash,5103.5599999999995,87.43
2860,Paypal,1855.84,57.18
2861,Cash,4080.45,12.6
2863,Debit Card,1855.84,0.0
2864,Credit Card,4224.15,0.0
2865,Credit Card,3247.7200000000003,50.84
2871,Credit Card,927.92,24.9
2873,Paypal,463.96,101.97
2874,Paypal,4701.85,165.41
2875,Credit Card,5621.33,93.86
2878,Cash,844.83,118.26
2879,Debit Card,11213.26,60.74
2880,Credit Card,6329.52,73.27
2881,Debit Card,7887.32,151.07
2882,Debit Card,3711.6800000000003,82.53
2884,Debit Card,7761.6,123.01
2886,Paypal,1482.18,0.0
2887,Cash,988.12,48.26
2888,Credit Card,886.34,75.42999999999999
2889,Paypal,4229.41,70.1
2890,Cash,103.75,0.0
2892,Credit Card,5068.98,0.0
2893,Paypal,3711.68,8.53
2894,Paypal,1482.18,100.31
2895,Debit Card,10832.39,232.57
2896,Credit Card,2470.3,42.83
2897,Cash,13034.52,106.00999999999999
2898,Paypal,9024.93,89.71000000000001
2900,Debit Card,588.46,36.51
2901,Credit Card,186.75,23.44
2902,Debit Card,463.96,46.39
2903,Debit Card,124.5,119.87
2904,Debit Card,62.25,43.54
2906,Credit Card,41.5,70.97
2907,Cash,14362.11,44.65
2909,Debit Card,5191.1,9.75
2910,Paypal,2223.27,35.22
2911,Paypal,392.28,90.7
2912,Cash,247.03,67.68
2914,Cash,2193.17,103.34
2915,Paypal,247.03,43.99
2916,Cash,3732.34,172.6
2917,Cash,166.0,69.24
2919,Cash,1285.25,125.39
2921,Credit Card,11344.86,80.93
2922,Debit Card,14928.06,145.2
2923,Credit Card,2319.8,54.98
2924,Credit Card,15206.94,101.21
2926,Cash,1391.88,0.0
2927,Debit Card,14846.300000000001,151.17
2928,Paypal,5068.98,56.46
2930,Cash,2319.8,0.0
2933,Cash,5913.81,55.92
2935,Paypal,4224.15,22.79
2936,Cash,4244.9,112.03
2938,Debit Card,3711.68,7.2
2943,Paypal,83.0,45.77
2945,Credit Card,8921.630000000001,143.45
2947,Paypal,6460.86,83.4
2952,Cash,5538.33,95.96
2953,Paypal,13517.28,92.86000000000001
2954,Cash,166.0,29.9
2955,Credit Card,1482.18,130.35
2956,Cash,1235.15,65.11
2959,Credit Card,14112.289999999999,159.0
2960,Credit Card,5913.81,9.57
2961,Paypal,7120.71,71.37
2962,Credit Card,8799.82,21.14
2964,Debit Card,5214.2300000000005,126.28999999999999
2965,Cash,2700.49,91.59
2966,Credit Card,20.75,65.75
2967,Cash,12243.330000000002,66.19
2968,Paypal,5068.98,41.32
2969,Debit Card,5913.81,0.0
2970,Cash,6329.52,27.21
2971,Debit Card,11559.419999999998,38.84
2973,Credit Card,12623.94,227.11
2974,Paypal,3036.42,157.07999999999998
2976,Paypal,5068.9800000000005,136.52
2978,Debit Card,2470.3,9.74
2980,Credit Card,8815.240000000002,142.04
2981,Paypal,1391.88,73.52
2982,Paypal,1729.21,0.0
2983,Cash,1855.84,57.22
2984,Credit Card,10735.34,145.47
2986,Credit Card,494.06,69.69
2987,Cash,2470.3,7.72
2989,Debit Card,3247.7200000000003,88.21
2991,Credit Card,14488.45,18.85
2993,Debit Card,4049.01,85.16000000000001
2995,Credit Card,207.5,0.0
2996,Cash,15944.49,79.73
2997,Paypal,4639.6,24.93
2998,Cash,2477.32,124.94999999999999
2999,Credit Card,8448.3,16.92
3000,Cash,3801.9800000000005,100.1
3001,Debit Card,1729.21,0.0
3003,Debit Card,988.12,0.0
3004,Debit Card,1689.66,14.76
3005,Cash,463.96,104.58
3007,Debit Card,4224.15,62.33
3010,Cash,4175.64,0.0
3012,Paypal,2223.27,0.0
3013,Cash,1751.91,43.55
3014,Cash,1689.66,33.44
3017,Credit Card,5538.33,93.97
3019,Credit Card,7252.7,106.72
3020,Cash,1482.18,0.0
3021,Paypal,4826.35,52.19
3023,Debit Card,4639.6,0.0
3024,Paypal,6551.16,40.23
3026,Paypal,166.0,0.0
3027,Cash,5913.81,72.12
3029,Credit Card,3379.32,104.8
3030,Cash,83.0,24.34
3031,Cash,3164.76,92.93
3032,Cash,247.03,0.0
3035,Cash,4175.64,98.89
3037,Paypal,10137.96,92.34
3038,Paypal,7911.9,73.34
3039,Paypal,7120.710000000001,45.99
3040,Cash,741.09,61.69
3041,Debit Card,20.75,77.15
3042,Credit Card,83.0,75.47
3043,Debit Card,13596.150000000001,201.44
3044,Debit Card,4699.8,18.84
3048,Cash,4747.14,57.62
3050,Cash,7850.5,146.01
3051,Paypal,3926.37,106.89999999999999
3053,Paypal,1235.15,0.0
3054,Paypal,4639.6,104.71
3056,Credit Card,62.25,100.44
3057,Credit Card,4892.39,81.9
3058,Cash,124.5,0.0
3059,Debit Card,463.96,82.55
3062,Debit Card,5068.98,18.37
3066,Debit Card,988.12,49.23
3069,Paypal,1689.66,99.79
3071,Debit Card,2319.8,0.0
3072,Credit Card,1582.38,0.0
3074,Debit Card,41.5,0.0
3076,Paypal,2783.76,0.0
3077,Paypal,988.12,0.0
3078,Paypal,20.75,88.93
3080,Paypal,1885.94,19.89
3082,Credit Card,41.5,16.54
3083,Debit Card,2534.49,12.09
3085,Cash,12243.07,169.57
3086,Debit Card,6139.02,94.82
3091,Cash,1946.14,101.22
3092,Debit Card,1582.38,114.06
3093,Cash,1772.75,22.11
3094,Credit Card,3330.76,95.36
3096,Paypal,2223.27,43.65
3098,Cash,103.75,20.95
3100,Paypal,1235.15,33.32
3101,Paypal,1976.24,0.0
3102,Paypal,5538.33,94.53
3103,Debit Card,7120.71,87.32
3104,Debit Card,10285.470000000001,173.67000000000002
3105,Credit Card,2373.57,0.0
3110,Paypal,4175.64,6.5
3113,Debit Card,83.0,0.0
3114,Paypal,2223.27,51.61
3116,Debit Card,1482.18,14.55
3117,Paypal,9078.44,28.26
3118,Credit Card,5241.200000000001,82.79
3121,Credit Card,8394.66,65.83
3122,Debit Card,2373.57,0.0
3123,Debit Card,5068.98,24.17
3125,Debit Card,2183.74,208.95000000000002
3126,Cash,1729.21,49.53
3127,Paypal,1976.24,0.0
3128,Paypal,10724.85,98.33
3129,Paypal,3164.76,130.01
3132,Paypal,1031.67,37.66
3133,Debit Card,2783.76,0.0
3135,Credit Card,5318.25,158.03
3136,Debit Card,166.0,71.82
3137,Debit Card,3379.32,52.46
3139,Debit Card,6758.64,73.85
3141,Credit Card,207.5,57.78
3142,Credit Card,62.25,53.77
3143,Paypal,1391.88,0.0
3144,Credit Card,4286.4,74.21
3145,Credit Card,927.83,41.35
3146,Credit Card,7932.65,38.64
3147,Paypal,844.83,0.0
3148,Credit Card,2319.8,25.53
3152,Credit Card,7911.9,0.0
3154,Debit Card,7388.91,73.28
3157,Cash,207.5,51.26
3158,Cash,290.5,14.19
3161,Cash,1729.21,53.68
3162,Credit Card,6758.64,0.0
3163,Cash,1235.15,88.75
3165,Credit Card,1855.84,87.43
3166,Debit Card,4639.6,122.32000000000001
3167,Credit Card,4639.6,107.16
3168,Cash,2575.99,72.09
3169,Credit Card,3211.3900000000003,100.42
3170,Credit Card,4300.14,148.37
3171,Credit Card,3379.32,21.35
3172,Cash,83.0,57.18
3174,Cash,6924.64,67.07
3175,Credit Card,5910.28,30.87
3176,Paypal,2319.8,26.78
3178,Credit Card,7911.9,21.13
3183,Cash,7245.21,221.53
3186,Paypal,6032.39,65.96
3188,Debit Card,1976.24,72.88
3191,Debit Card,8448.3,63.17
3194,Credit Card,14211.84,246.86
3197,Paypal,6758.64,19.38
3198,Cash,311.25,149.04000000000002
3199,Credit Card,2104.84,167.93
3201,Cash,4639.6,0.0
3203,Credit Card,3711.68,117.51
3205,Debit Card,3277.8199999999997,0.0
3207,Debit Card,8489.8,102.26
3208,Debit Card,8448.3,39.94
3209,Debit Card,969.42,40.09
3210,Credit Card,3955.95,71.34
3211,Debit Card,5214.23,154.29000000000002
3213,Debit Card,988.12,23.06
3214,Cash,2319.8,113.63
3216,Debit Card,463.96,35.78
3217,Cash,2223.27,17.71
3219,Cash,957.19,31.509999999999998
3222,Debit Card,844.83,66.11
3223,Debit Card,8137.08,132.54
3224,Cash,2783.76,0.0
3225,Credit Card,7091.0,33.09
3227,Cash,2373.57,116.6
3228,Cash,2319.8,97.33
3229,Debit Card,5214.23,14.24
3230,Cash,41.5,65.95
3231,Debit Card,7554.960000000001,53.91
3232,Cash,1235.15,44.25
3236,Paypal,2783.76,0.0
3238,Debit Card,3711.68,13.09
3239,Cash,7911.9,22.54
3243,Paypal,6758.64,12.07
3244,Paypal,1689.66,49.64
3245,Debit Card,791.19,78.78
3246,Cash,1523.68,0.0
3248,Credit Card,124.5,32.44
3249,Paypal,4639.6,27.84
3251,Cash,267.78,108.92999999999999
3253,Paypal,1391.88,0.0
3254,Paypal,4286.4,57.43
3255,Cash,4224.15,83.41
3256,Paypal,7603.47,0.0
3257,Credit Card,463.96,103.76
3259,Credit Card,844.83,42.86
3260,Paypal,2373.57,95.34
3261,Debit Card,41.5,0.0
3262,Paypal,1235.15,12.66
3263,Debit Card,6329.52,15.41
3264,Cash,948.67,142.19
3266,Debit Card,4199.51,50.46
3267,Debit Card,1391.88,97.35
3270,Paypal,7911.9,55.57
3271,Credit Card,5951.36,73.61
3273,Credit Card,567.71,114.41
3274,Paypal,3877.68,160.68
3275,Cash,41.5,51.52
3276,Paypal,1855.84,44.32
3277,Debit Card,6329.52,0.0
3278,Credit Card,41.5,67.22
3279,Credit Card,832.69,118.49
3280,Paypal,988.12,109.57
3281,Paypal,247.03,130.55
3282,Credit Card,3711.6800000000003,87.25999999999999
3284,Debit Card,741.09,0.0
3286,Paypal,2470.3,56.29
3287,Cash,166.0,77.51
3288,Debit Card,124.5,52.84
3291,Cash,145.25,68.83
3293,Cash,2223.27,0.0
3294,Credit Card,9085.65,72.43
3296,Paypal,5913.81,72.75
3297,Paypal,1235.15,98.94
3298,Paypal,1855.84,69.66
3299,Credit Card,927.84,146.52
3301,Debit Card,3952.48,88.27
3302,Paypal,11083.76,126.26
3307,Credit Card,4747.14,52.83
3309,Debit Card,463.96,0.0
3311,Debit Card,83.0,0.0
3312,Debit Card,6329.52,94.54
3313,Paypal,2534.49,93.77
3314,Debit Card,1729.21,65.91
3315,Credit Card,1976.24,90.68
3316,Debit Card,7603.47,50.72
3317,Cash,494.06,65.26
3318,Debit Card,4224.15,37.77
3320,Credit Card,2223.27,50.69
3321,Credit Card,1235.15,0.0
3322,Cash,6758.639999999999,143.98
3325,Paypal,2264.77,31.34
3326,Debit Card,6758.64,91.45
3330,Credit Card,3247.72,21.61
3331,Paypal,186.75,0.0
3333,Credit Card,886.34,36.99
3334,Credit Card,17151.39,179.16
